9F4MJ69Q+QJ,Kiefheider Weg,0
9F4MJ936+PW,Senftenberger Ring Ost,0
9F4MJ9PG+6R,Schildow,0
9F4MJ99Q+F9,Blankenfelde,0
9F4MG8QG+FR,Seestraße/Beusselstraße,0
9F4MG8RF+83,Gedenkstätte Plötzensee,0
9F4MF93M+MQ,U Ullsteinstraße,0
9F4MC9WP+G8,U Westphalweg,0
9F4MFC8J+WH,U Hermannstraße,0
9F4MG844+JJ,U Wilmersdorfer Straße,0
9F4MG864+J3,U Bismarckstraße,0
9F4MG884+XJ,U Richard-Wagner-Platz,0
9F4MCJXG+QG,Friedrichshagen,0
9F4MCC8M+7F,Heinrich-Mann-Oberschule,0
9F4MH44V+94,Siedlereck,0
9F4MC5HP+W2,Wasserwerk Beelitzhof,0
9F4MC6FM+7C,Fercher Straße,0
9F4MC7M5+PH,Zehlendorf,0
9F4MCMRP+PP,Rahnsdorf Waldschänke,0
9F4MCJFH+HP,Rübezahl,0
9F4MCJCR+JC,Müggelseeperle,0
9F4MCMHM+H8,Neu Helgoland,0
9F4MCMPJ+G6,Müggelwerderweg,0
9F4MF9X6+XQ,U Kurfürstenstraße,0
9F4MG93F+HX,U Mendelssohn-Bartholdy-Park,0
9F4MF8P4+75,Abschnitt 26,0
9F4MF7HV+H5,Schmargendorf,0
9F4MG885+7V,Charlottenburg,0
9F4MG774+98,Westend,0
9F4MF7WV+V5,Halensee,0
9F4MF7P7+WG,Grunewald,0
9F4MHFHM+R3,Malchow/Dorfstraße,0
9F4MHGF9+PM,Wartenberg,0
9F4MHCHH+8X,S Pankow-Heinersdorf,0
9F4MGC68+59,U Heinrich-Heine-Straße,0
9F4MGC36+F6,U Moritzplatz,0
9F4MFCVC+6R,U Schönleinstraße,0
9F4MGC89+47,U Jannowitzbrücke,0
9F4MFCJG+34,U Boddinstraße,0
9F4MFCFH+59,U Leinestraße,0
9F4MGCR6+JV,U Eberswalder Straße,0
9F4MGC87+V2,U Klosterstraße,0
9F4MGC66+W3,U Märkisches Museum,0
9F4MG97W+86,U Hausvogteiplatz,0
9F4MG96P+P8,U Mohrenstraße,0
9F4MG95H+M8,U Potsdamer Platz,0
9F4MF9X7+27,U Bülowstraße,0
9F4MF8HV+HF,S+U Innsbrucker Platz,0
9F4MCF5R+9X,Lockenhuhnweg,0
9F4MGJ46+CP,Mahlsdorf,0
9F4MF94M+8R,Tempelhofer Damm/Ordensmeisterstraße,0
9F4MFC7F+66,Mariendorfer Weg,0
9F4MF928+PG,Zentralpunkt Rauenberg,0
9F4MH87G+7V,U Kurt-Schumacher-Platz,0
9F4MG9M3+FF,Abschnitt 33,0
9F4MH8Q5+VH,Vivantes Humboldt-Klinikum,0
9F4MHFV3+6R,Blankenburg,0
9F4MCCC8+H3,Asbestweg,0
9F4MCCF7+GR,Tropfsteinweg,0
9F4MF77W+MC,U Podbielskiallee,0
9F4MF885+QH,U Breitenbachplatz,0
9F4MGC2R+8H,U Schlesisches Tor,0
9F4MFCXH+P2,U Görlitzer Bahnhof,0
9F4MGF2H+G9,S Rummelsburg,0
9F4MG9CP+2R,Berlin Friedrichstraße,0
9F4MGF5W+WF,Berlin-Lichtenberg,0
9F4MFGMJ+HH,Waldowallee,0
9F4MFGJG+8J,S Karlshorst,0
9F4MF839+PJ,Schlossparktheater,0
9F4MF8V5+MP,U Konstanzer Straße,0
9F4MF8QR+C6,U Bayerischer Platz,0
9F4MG824+3X,U Adenauerplatz,0
9F4MG559+F7,Karolinenhöhe,0
9F4MGHV5+W6,Rebhuhnweg,0
9F4MGHW5+23,Rebhuhnweg,0
9F4MGGVR+FG,S Marzahn,0
9F4MC5C6+3J,Conradstraße,0
9F4MFGXW+VH,U Biesdorf-Süd,0
9F4MGH7F+4J,S+U Wuhletal,0
9F4MGH7G+23,S+U Wuhletal,0
9F4MCCV2+W7,Dirschelweg,0
9F4MGHG8+66,Buckower Ring,0
9F4MGHM8+89,Blumberger Damm/Elisabethstraße,0
9F4MGH95+WW,Biesdorf-Nord,0
9F4MGHXF+Q2,Rudolf-Leonhard-Straße,0
9F4MGHV5+X6,Rebhuhnweg,0
9F4MGHV6+VQ,Hinter der Mühle,0
9F4MGHV6+XP,Hinter der Mühle,0
9F4MGHW6+XJ,Jan-Petersen-Straße,0
9F4MGHX3+GV,Paul-Dessau-Straße,0
9F4MGHW6+WC,Jan-Petersen-Straße,0
9F4MHG2X+5P,S Raoul-Wallenberg-Straße,0
9F4MHH6F+5M,Schwarzburger Straße,0
9F4MGJ66+R5,S Mahlsdorf,0
9F4MGJM5+F2,Nossener Straße,0
9F4MFG3Q+29,S Oberspree,0
9F4MFG35+RX,S Schöneweide,0
9F4MFF99+V3,S Köllnische Heide,0
9F4MG8HH+2Q,dm,0
9F4MG8FH+8P,Adrema,0
9F4MG72G+HM,Rasthof AVUS,0
9F4MG75J+89,Aral Tankstelle,0
9F4MG74M+GV,La Pergola,0
9F4MFCVH+JM,Umspannwerk,0
9F4MG9QW+GC,Eiscafe Eisberg,0
9F4MF85C+2J,Deutsche Bank,0
9F4MF84C+6X,S Rathaus Steglitz,0
9F4MF87M+F3,S Feuerbachstraße,0
9F4MF9RV+7H,Tibet Haus,0
9F4MF9VQ+C3,Curry 36,0
9F4MG8FM+PG,Bistro Öz Tadim,0
9F4MG8CP+47,Optik Olschewski,0
9F4MG8GQ+35,Moabiter Hifi-Shop,0
9F4MG8GQ+5M,Internet Tele-Café,0
9F4MC792+G2,Ludwigsfelder Straße/Sachtlebenstraße,0
9F4MC79V+WQ,Lichterfelder Weg,0
9F4MG9XQ+CQ,Berlin Gesundbrunnen,0
9F4MG9XQ+8Q,Berlin Gesundbrunnen,0
9F4MG9XQ+GQ,Berlin Gesundbrunnen,0
9F4MJ84C+GG,Waidmannslust,0
9F4MJ885+W3,S Hermsdorf,0
9F4MH8WM+RP,S Wittenau,0
9F4MJ7JR+W5,S Frohnau,0
9F4MG8WV+MX,Seestraße/Amrumer Straße,0
9F4MHC37+GH,Schönhauser Allee/Bornholmer Straße,0
9F4MHC43+43,Björnsonstraße,0
9F4MHC37+MQ,Schönhauser Allee/Bornholmer Straße,0
9F4MHC3F+3G,Stahlheimer Straße/Wisbyer Straße,0
9F4MHC2H+HR,Prenzlauer Allee/Ostseestraße,0
9F4MHC2J+82,Prenzlauer Allee/Ostseestraße,0
9F4MHC4H+MX,Prenzlauer Promenade/Am Steinberg,0
9F4MGCWH+32,S Prenzlauer Allee,0
9F4MGCQF+VQ,Prenzlauer Allee/Danziger Straße,0
9F4MGCQF+GH,Prenzlauer Allee/Danziger Straße,0
9F4MGCQF+JV,Prenzlauer Allee/Danziger Straße,0
9F4MGCQH+56,Winsstraße,0
9F4MGCPH+XQ,Winsstraße,0
9F4MHC77+74,Masurenstraße,0
9F4MC33M+WJ,Badestelle,0
9F4MC5CF+4P,Wannseebrücke,0
9F4MH892+V6,Otisstraße,0
9F4MH7QQ+7W,S Tegel,0
9F4MF9H2+HG,S Schöneberg,0
9F4MF9H3+V5,S Schöneberg,0
9F4MGFFC+5X,Storkower Straße/Paul-Junius-Straße,0
9F4MH8HH+6M,S Karl-Bonhoeffer-Nervenklinik,0
9F4MH9H2+48,S Alt-Reinickendorf,0
9F4MF7Q6+7C,S Grunewald,0
9F4MG4FV+GX,Hahneberg,0
9F4MG496+CH,Seeburger Chaussee,0
9F4MG496+J9,Seeburger Chaussee,0
9F4MC6PM+P8,S Mexikoplatz,0
9F4MC7J5+94,S Zehlendorf,0
9F4MC7G6+C9,Schönower Park,0
9F4MG89R+VG,Esso,0
9F4MC5CG+2G,Loretta,0
9F4M94VG+QW,S Griebnitzsee,0
9F4MF8HH+2Q,S Bundesplatz,0
9F4MF8HV+62,S Innsbrucker Platz,0
9F4MC6R7+2W,S Schlachtensee,0
9F4MCH2F+MP,Freiwillige Feuerwehr Bohnsdorf,0
9F4M9HVC+2W,Lindenstraße/Waltersdorfer Straße,0
9F4MCH2C+V7,Bohnsdorf,0
9F4MG64H+V4,Aral,0
9F4MG893+G5,SUN,0
9F4MGCC6+HH,S Alexanderplatz,0
9F4MGCF2+2W,S Hackescher Markt,0
9F4MG9CP+4V,S Friedrichstraße,0
9F4MG9GC+32,S Hauptbahnhof,0
9F4MG95G+P7,Berlin Potsdamer Platz,0
9F4MF954+XC,S Priesterweg,0
9F4MF9MP+MX,Luftbrückendenkmal,0
9F4MC8X4+5Q,S Botanischer Garten,0
9F4MC9X3+8F,S Südende,0
9F4MCH6X+58,Regattastraße/Sportpromenade,0
9F4MC77G+6P,Alsterweg,0
9F4MJ6FH+VP,S Heiligensee,0
9F4MC855+X9,S Lichterfelde Süd,0
9F4MG72M+5M,S Westkreuz,0
9F4MF9WQ+4R,Obentrautstraße/U Mehringdamm,0
9F4MF9CM+FC,S Tempelhof,0
9F4MFF29+QJ,Späthstraße/Ligusterweg,0
9F4MFC9J+2H,S Hermannstraße,0
9F4MG84M+X2,Berlin Zoologischer Garten,0
9F4MG6GR+7H,U Ruhleben,0
9F4MG6HJ+4Q,Krematorium Ruhleben,0
9F4MG6HC+85,Güterbahnhof Ruhleben,0
