8FWH4HRJ+XW,Otto von Wittelsbach (herzog von Bayern),0,147
8FWH4HCF+4C,Vollmundig,0,25
8FWH5J2R+H7,Amber,0,29
8FWH6H47+86,Zweirad Kaczmarek,0,75
8FWH4MVX+FW,Bus Hofbräuallee,0,161
8FWH4PV4+Q8,Bus Umschlagbahnhof,0,161
8FWH5J3F+FF,Bus Arabellapark/Klinikum Bogenhausen,0,161
8FWH5J27+Q7,Bus Effnerplatz,0,161
8FWH5J5R+8Q,Bus Freischützstraße,0,161
8FWH4H2R+HC,Das Spielzeug,0,107
8FWH5J3C+G8,Bus Arabellapark Nord,0,161
8FWH5J38+FR,Bus Arabellastraße,0,161
8FWH5J7R+36,Bus Bruno-Walter-Ring,0,161
8FWH5J3H+CH,Bus Cosimabad,0,161
8FWH4P6M+37,Da Enza,0,29
8FWH7HPM+J6,Lohwaldspielplatz,0,12
8FWH7HMJ+G9,Juwelier Boretzky,0,95
8FWH7HMJ+W6,Spielplatz Maxfeldhof,0,12
8FWH7HJC+7M,Kindergarten Rappelkiste,0,20
8FWH5M67+V3,Bus Westerlandanger,0,161
8FWH5J9X+P2,Bus Johanneskirchen Bahnhof,0,161
8FWH7JWC+W9,Il Caminetto,0,29
8FWH3GWP+VJ,Krav Maga Center München,0,124
8FWH4HP6+87,Hotel Brunnenhof,0,6
8FWH8W37+R2,Restaurant im Parkhotel,0,29
8FWH4HW6+P9,Hamburgerei,0,29
8FWH4J3W+3C,Hypovereinsbank,0,46
8FWH4FW5+3C,Gemeinschaftspraxis,0,31
8FWH4CWW+CG,Islamische Gemeinschaft Džemaat SABUR e. V.,0,52
8FWH3MFV+84,Dr. Monika Keppler,0,30
8FWH3MGR+62,Bus Anzengruberstraße,0,161
8FWH3MJG+7R,Waldperlacher Treff,0,25
8FWH7WV5+52,Grundner,0,74
8FWH4HQC+9W,Augustiner Klosterwirt,0,29
8FWH5J9F+XR,Bus Muspillistraße,0,161
8FWH5JCG+MF,Bus Oberföhring Post,0,161
8FWH4MX5+V6,Bus Kunihohstraße,0,161
8FWH5J7C+HP,Bus Lohengrinstraße,0,161
8FWH4JWV+VM,Bus Marienburger Straße,0,161
8FWH5J7F+6J,Bus Effnerstraße,0,161
8FWH5J59+6Q,Bus Odinpark,0,161
8FWH4JP6+J4,Bus Grillparzerstraße,0,161
8FWH5J56+FP,Bus Gustav-Freytag-Straße,0,161
8FWH4JJ4+W2,Bus Kirchenstraße,0,161
8FWH5J89+QF,Bus Rümelinstraße,0,161
8FWH5J6C+FM,Bus Priel,0,161
8FWH5J9C+FG,Bus Grüntal,0,161
8FWH4JP9+XV,Bus Vogelweideplatz,0,161
8FWH4GQW+5Q,A & A Computersysteme,0,81
8FWH4GQX+53,Bavaria Star,0,83
8FWH4GQW+5P,Bistro Ossman,0,25
8FWH4GQW+5P,Fatuma Sat,0,94
8FWH4GQX+48,Kesel & Schnitt Kassentechnik,0,85
8FWH4GQX+49,Sat Team,0,94
8FWH5JGJ+FP,Tram St. Emmeram,0,168
8FWH8W45+GM,Chinesische Wellness-Massagen Mei-Mei,0,85
8FWH284M+G9,La Coccinella,0,29
8FWH4HP5+67,Karotte,0,28
8FVHX8WV+87,Coffee Fellows,0,25
8FVHX8WV+74,Kiosk,0,90
8FWH59F5+XV,Döner Kebap,0,26
8FVHVFCC+M5,GERETSRIED - Schriftzug,0,138
8FWH4JP2+57,Einstein Kultur,0,138
8FWH3HV7+H3,Kindergarten Biene Maja,0,20
8FWH3HV7+G3,Maja's Montessori Kinderhaus,0,20
8FWH56CG+VH,Bus Cerveteristr.,0,161
8FWH2GRC+47,Michael Schmid,0,78
8FWH2GQC+X4,Karosseriebau Frank,0,78
8FWH4HXG+RW,Hotel Lettl,0,6
8FWH4F62+5J,Poseidon,0,29
8FWH4424+VF,Bus Zankenhausen,0,161
8FWH4JVJ+HG,Naturkindergarten Bogenhausen,0,20
8FWH34CW+HP,"Bus Inning, Obermühle",0,161
8FWH349R+V8,Schorn,0,67
8FWH3HR4+46,Bus Schulbus,0,161
8FWH4JJG+C5,Netto,0,105
8FWH4JJF+HP,Lidl,0,105
8FWH5H27+GM,Münchner Backstube,0,74
8FWH2XV7+WM,Glashaus,0,25
8FWH5F4H+MC,Eis-Cafe ITALIA,0,25
8FWH5F99+7V,KITA Pünktchen & Anton,0,20
8FWH4JC7+6C,AKA - Aktiv für interKulturellen Austausch e.V.,0,25
8FWH4J2H+FR,Wurzer Raumdecor,0,85
8FWH7HJG+MG,Raiffeisenbank München-Nord,0,46
8FWH59PM+V9,Stockwerk,0,6
8FWH59PM+VC,Stockwerk,0,152
8FWH4GQR+7M,Marc & Wiese Cosmetic & Photography,0,92
8FWH3692+9F,Gemeindebücherei Wörthsee,0,11
8FWH4HCG+65,Radsport Gülşan,0,75
8FWH4HFH+65,Naturwaren Entenbach,0,105
8FWH4HR6+H6,DM Drogeriemarkt,0,105
8FWH4JF5+4R,Bikekitchen München,0,75
8FWH5H57+RH,"La Cantina, Wein und Spezialitäten aus Italien",0,83
8FWH4HVV+VC,La Jolie Haarsalon,0,92
8FVHWC5Q+Q4,1 Kasse,1,139
8FVHWC5P+RW,11 Schneewittchen,1,139
8FVHWC5P+VR,12 Aschenputtel,1,139
8FVHWC5P+XM,14 Dr. Liebetran,1,139
8FVHWC6P+6F,15 Kraxelgarten,0,12
8FVHWC6P+5C,16 Tischlein deck' dich,1,139
8FVHWC6P+6C,17 Brüderchen und Schwesterchen,1,139
8FVHWC6P+7H,18 Frau Holle,1,139
8FVHWC6P+6R,19 Spielhaus-Labyrinth,1,139
8FVHWC5Q+Q3,2 Spielplatz,1,139
8FVHWC6P+4Q,20 Wildsaureitbahn,1,139
8FVHWC5P+XV,23 Oldtimer-Autobahn,1,139
8FVHWC5P+XW,25 Pferdereitbahn,1,139
8FVHWC6P+6X,32 Rutschenparadies,1,139
8FVHWC6P+9V,34 Huberhof,1,139
8FVHWC5Q+V5,4 Imbiss/Kiosk,1,139
8FVHWC6Q+92,42 Geburtstagsräume,1,139
8FVHWC6Q+88,45 Waldschänke,1,139
8FVHWC6Q+6C,46 Froschkönig,1,139
8FVHWC6Q+5F,47 Zwergnase,1,139
8FVHWC6Q+3M,48 Tapferes Schneiderlein,1,139
8FVHWC5Q+WJ,49 Rumpelstielzchen,1,139
8FVHWC5Q+XF,50 Rapunzel,1,139
8FVHWC6Q+29,51 Gestiefelter Kater,1,139
8FVHWC6Q+58,52 Zauberdorf,1,139
8FVHWC6Q+76,53 Märchenbaum,1,139
8FVHWC6Q+46,55 Geburtstagsbaumhäuser,1,139
8FVHWC6Q+28,57 Oachkatzelbahn,1,139
8FVHWC5Q+X5,58 Blütenwirbel,1,139
8FVHWC5P+RW,8 Hasen- und Igelbahn,1,139
8FWH4HQH+C2,Praxis Alter Hof,0,31
8FWH4HQH+C3,MW Zentrum für Orthopädie und Sportmedizin,0,31
8FWH4HQH+F3,Manufactum,0,105
8FWH6H37+F9,Fanos Döner & Pizza,0,29
8FWH6H37+C9,Krey's Münchner Videocenter,0,109
8FWH4P5G+PC,Gasthaus zur Post,0,24
8FWH4GVW+7V,Jacobi Fendt,0,30
8FWH5G2M+C6,Friseur Leon,0,92
8FWH4HMV+FR,Rumrich stone-projects,0,86
8FWH4GPW+5V,Hotel Krone,0,6
8FWH4J24+36,Zur Gartenlaube,0,24
8FWH6MFC+XC,Radtechnik König,0,75
8FWH2GWH+3F,Papyrus,0,84
8FWH2GQF+XH,Biomarkt Grünwald,0,105
8FWH8W43+4P,brinarina - Stoffe & Nähart,0,80
8FWH5HWM+C5,ProMusicTools,0,101
8FWH3MC3+P5,Body Up,0,124
8FWH5R2X+M8,AWO Kinderhaus,0,20
8FWH4HM9+RH,KARE Cityhaus,0,85
8FWH4MG3+C7,Friseurstudio Haarmonie,0,92
8FWH4JGX+8V,Münchner Bank eG - Geschäftsstelle Berg am Laim,0,46
8FWH4P72+57,Dr. Nicola Eickmann,0,30
8FWH4C3W+VP,Bus Kopernikusweg,0,161
8FWH7G5X+8J,Kinderkrippe Schlosskinder,0,20
8FWH6J57+P3,Haidpark,0,67
8FWH3RJF+MX,Gottinger Orthopädie Technik,0,85
8FWH3H4X+5P,Café Restaurant Bambusgarten,0,29
8FWH68FM+WF,McDonald's,0,26
8FWH6HCR+2C,Grenzen des Wachstums,0,138
8FWH8FR8+WQ,Waldkapelle,0,50
8FVHX784+9R,St. Sebastian,0,50
8FWH4MG6+89,Mail Elektronik Vertriebs GmbH,0,81
8FWH4MF8+V4,Gerstaecker,0,85
8FWH4JP4+FR,Pequeno,0,29
8FWH5G4R+72,Leons Backhaus,0,74
8FWH4JFP+85,Städtische Kindertagesstätte,0,20
8FWH4JCR+VV,LollyPop,0,96
8FWH5G5M+5M,Brauseschwein,0,107
8FWH4HRF+5X,MUJI,0,105
8FWH4HQH+84,Weinbar Restaurant Alter Hof,0,23
8FWH6QVJ+WF,Bus Eicherloh,0,161
8FWH6QM9+W6,Guts Stüberl,0,29
8FWH6QWH+5C,Kinderheim Am Park,0,20
8FWH6QWH+JQ,Ortskapelle Eicherloh,0,50
8FWH6QFR+7J,Bus Seestraße,0,161
8FWH6QWJ+F2,Ways,0,74
8FWH8QH3+53,Packstation 197,0,14
8FWH8PCW+4M,Santorini,0,29
8FWH8P8V+WQ,Die Schnittmeister,0,92
8FVHW82P+HC,Lourdes-Kapelle,0,50
8FWH5JXC+8P,Kleinlappen,0,67
8FWH6J26+VR,Kieferngarten,0,67
8FWH6QMM+J9,Bus An der Dorfen,0,161
8FWH7Q5M+78,Krug- und Porzellan-Museum,0,149
8FWH7Q3H+M4,Bus Hintere Moosstraße,0,161
8FVHWJ25+87,Gasthaus Baiernrain,0,6
8FVHW74J+XM,Erratischer Findling,0,18
8FWH49QC+J8,"Bus Germering, Gewerbegebiet Nord",0,161
8FWH49Q7+2M,Bus St. Martin (alt),0,161
8FWH5MR2+H5,"Bus Unterföhring, Rivastraße",0,161
8FWH5MQ3+FP,MACE Kitchen,0,29
8FWH4MPM+QM,teatro,0,152
8FWH4MHW+WF,Kinderkrippe,0,20
8FWH8P9W+7R,Grund- und Mittelschule Hallbergmoos,0,21
8FWH4PM2+2X,Logopädie Messestadt Riem,0,31
8FWH6FGH+X9,Dreifach Turnhalle Karlsfeld,0,124
8FWH6FGH+GJ,Hort,0,20
8FWH6FGH+Q3,Mittelschule Karlsfeld,0,21
8FWH6FGG+VC,St. Anna,0,20
8FVHR5M6+CX,Renner,0,86
8FVHR5P3+R8,Zwergerltreff,0,20
8FWH5H46+7P,Asia Mama Wok,0,26
8FWH6J33+HQ,Freimanner Heide,0,67
8FWH4P8V+M3,Radlerbrunnen,0,138
8FWH5HHM+HF,Praxis für Allgemeinmedizin,0,31
8FWHCQ44+GH,Metzgerei Hack,0,77
8FWH2GXJ+6Q,Orterer Getränkemarkt,0,73
8FWH4P5M+G2,Die Uhr für Haar,0,138
8FWH4HMG+XJ,Fruitique,0,91
8FWH4P5J+4J,Spitze-Handy & More,0,99
8FWH4HPG+V5,Bhf Marienplatz,1,167
8FWH6QPR+QV,Getränkeoase,0,73
8FWH3JPQ+X9,Paula & Max,0,20
8FVHX8M8+7M,Gut Schmalzhof,0,67
8FWH4H22+5G,Pluto,0,138
8FWH4HJM+FX,Kerschensteiner Kolleg,0,5
8FWH5HJC+9G,Rabiang,0,29
8FWH4P8M+VG,Blauer Baum,0,138
8FWH6RH8+Q2,Kaminstüberl,0,25
8FWH6RH7+RW,Dr. Meißen Gabriele,0,35
8FWH6RH7+RV,Lackhof Anna,0,31
8FWH4P6J+56,Sanitätshaus Orthopädie-Technik,0,85
8FWH4P6J+49,BEAUTYHAIR,0,92
8FWH658G+QC,Bhf Mammendorf,1,167
8FWH4HMG+WX,Teekanne,0,88
8FWH4HMG+WX,Asia,0,85
8FWH5HH9+QV,Mamma Mia Pizza,0,26
8FWH5G7J+J7,The Tribeca Café,0,25
8FWH59WF+5M,Meteora,0,29
8FVHVXXQ+72,Bräustüberl Maxlrain,0,29
8FVHX8M5+VH,Casino Maxhof,0,29
