9F4MGHVX+HH,Tram Zossener Straße/Kastanienallee,0,168
9F4MGJJC+7F,Tram Riesaer Straße/Louis-Lewin-Straße,0,168
9F4MGJHF+P9,Tram Riesaer Straße,0,168
9F4MGGGJ+55,Tram Beilsteiner Straße,0,168
9F4MGGGC+8C,Tram Allee der Kosmonauten/Rhinstraße,0,168
9F4MGGH9+QP,Tram Meeraner Straße,0,168
9F4MGGQ7+JR,Tram Rhinstraße/Plauener Straße,0,168
9F4MGGG5+59,Tram Evangelisches Krankenhaus Königin Elisabeth Herzberge,0,168
9F4MGFGH+J9,Tram Roederplatz,0,168
9F4MGFH7+M3,Tram Landsberger Allee/Karl-Lade-Straße,0,168
9F4MGFFH+8R,Tram Möllendorffstraße/Storkower Straße,0,168
9F4MGCC3+5M,Tram Spandauer Straße/Marienkirche,0,168
9F4MGCC7+VV,Tram U Alexanderplatz,0,168
9F4MGCFC+X5,Tram Mollstraße/Otto-Braun-Straße,0,168
9F4MGCC6+9J,Tram S+U Alexanderplatz/Gontardstraße,0,168
9F4MG9GP+9W,Tram U Oranienburger Tor,0,168
9F4MGCH6+C8,Tram U Rosa-Luxemburg-Platz,0,168
9F4MGCF6+FM,Tram Memhardstraße,0,168
9F4MGCH8+4J,Tram Mollstraße/Prenzlauer Allee,0,168
9F4MGCJ9+FR,Tram Prenzlauer Allee/Metzer Straße,0,168
9F4MGCMC+98,Tram Knaackstraße,0,168
9F4MGCPF+F2,Tram Marienburger Straße,0,168
9F4MGCVR+CM,Tram Thomas-Mann-Straße,0,168
9F4MGFX2+9M,Tram Antonplatz,0,168
9F4MHC2R+JF,Tram Friesickestraße,0,168
9F4MHC6M+VW,Tram Tino-Schwierzina-Straße,0,168
9F4MHC8P+4C,Bus Am Wasserturm,0,161
9F4MGCHV+MV,Tram Paul-Heyse-Straße,0,168
9F4MGF92+VW,Tram Bersarinplatz,0,168
9F4MGF63+V2,Tram Grünberger Straße/Warschauer Straße,0,168
9F4MFFWM+VW,Tram Kosanke-Siedlung,0,168
9F4MFFVR+76,Tram Gustav-Holzmann-Straße,0,168
9F4MFFQW+78,Tram Heizkraftwerk,0,168
9F4MFGHF+HV,Tram Treskowallee/Ehrlichstraße,0,168
9F4MFGJG+22,Tram S Karlshorst/Wandlitzstraße,0,168
9F4MFGJG+W6,Tram S Karlshorst,0,168
9F4MFGVG+4J,Tram Treskowallee/Hochschule für Technik und Wirtschaft,0,168
9F4MGG79+7J,Tram S Friedrichsfelde Ost,0,168
9F4MC9FF+MV,Bhf S Marienfelde,1,167
9F4MC96M+45,Bhf S Buckower Chaussee,1,167
9F4MJ69Q+QJ,Bus Kiefheider Weg,0,161
9F4MJ936+PW,Bus Senftenberger Ring Ost,0,161
9F4MJ9PG+6R,Schildow,0,70
9F4MJ99Q+F9,Blankenfelde,0,68
9F4MG8QG+FR,Bus Seestraße/Beusselstraße,0,161
9F4MG8RF+83,Gedenkstätte Plötzensee,0,147
9F4MF93M+MQ,U Ullsteinstraße,1,166
9F4MC9WP+G8,U Westphalweg,1,166
9F4MFC8J+WH,U Hermannstraße,1,166
9F4MG844+JJ,U Wilmersdorfer Straße,1,166
9F4MG864+J3,U Bismarckstraße,1,166
9F4MG884+XJ,U Richard-Wagner-Platz,1,166
9F4MCJXG+QG,Friedrichshagen,0,68
9F4MCC8M+7F,Bus Heinrich-Mann-Oberschule,0,161
9F4MH44V+94,Bus Siedlereck,0,161
9F4MC5HP+W2,Bus Wasserwerk Beelitzhof,0,161
9F4MC6FM+7C,Bus Fercher Straße,0,161
9F4MC7M5+PH,Zehlendorf,0,68
9F4MCMRP+PP,Bus Rahnsdorf Waldschänke,0,161
9F4MCJFH+HP,Bus Rübezahl,0,161
9F4MCJCR+JC,Bus Müggelseeperle,0,161
9F4MCMHM+H8,Bus Neu Helgoland,0,161
9F4MCMPJ+G6,Bus Müggelwerderweg,0,161
9F4MH87R+CW,Bus Londoner Straße,0,161
9F4MH858+XR,Bus Kaserne Nordtor,0,161
9F4MH8GQ+5P,Bus U-Bahnhof Lindauer Allee,0,161
9F4MH9F5+6R,Bus Lindauer Allee/Residenzstraße,0,161
9F4MHCJH+PG,Bus Galenusstraße,0,161
9F4MG8WW+H5,Aral,0,162
9F4MG87P+PH,Bhf S Tiergarten,1,167
9F4MGF8F+7M,Bhf S Frankfurter Allee,1,167
9F4MFGMF+F8,Karlshorst,0,68
9F4M9JGX+7G,Schmöckwitz,0,68
9F4MCGQX+52,Adlershof,0,68
9F4MF7XJ+4P,Bus Trabener Steg,0,161
