9F4MF9XM+H8,U Möckernbrücke (Berlin),1
9F4MG7PV+QF,U Jakob-Kaiser-Platz (Berlin),1
9F4MG7PP+MJ,U Halemweg (Berlin),1
9F4MG8G4+97,U Mierendorffplatz (Berlin),1
9F4MG7JX+4J,S+U Jungfernheide Bhf (Berlin),1
9F4MG7HW+QF,S Jungfernheide,1
9F4MG76W+9X,U Sophie-Charlotte-Platz (Berlin),1
9F4MG865+PQ,U Deutsche Oper (Berlin),1
9F4MG884+VV,U Richard-Wagner-Platz (Berlin),1
9F4MG86F+J2,U Ernst-Reuter-Platz (Berlin),1
9F4MG84M+Q3,S+U Zoologischer Garten Bhf (Berlin),1
9F4MG82P+6P,U Augsburger Str. (Berlin),1
9F4MG83J+GH,U Kurfürstendamm (Berlin),1
9F4MG83G+3F,U Uhlandstr. (Berlin),1
9F4MG824+2W,U Adenauerplatz (Berlin),1
9F4MG833+WG,S Charlottenburg Bhf (Berlin),1
9F4MG72M+F6,S Westkreuz (Berlin),1
9F4MG74M+H6,S Messe Nord/ICC (Berlin),1
9F4MG864+J4,U Bismarckstr. (Berlin),1
9F4MG844+HP,U Wilmersdorfer Str. (Berlin),1
9F4MG849+3J,S Savignyplatz (Berlin),1
9F4MG6GR+6Q,U Ruhleben (Berlin),1
9F4MG782+R5,U Olympia-Stadion (Berlin),1
9F4MG66R+FC,S Olympiastadion (Berlin),1
9F4MF7XC+G5,S Messe Süd (Berlin),1
9F4MG66G+4V,S Pichelsberg (Berlin),1
9F4MG785+HX,U Neu-Westend (Berlin),1
9F4MG755+8C,S Heerstr. (Berlin),1
9F4MG75F+W5,U Theodor-Heuss-Platz,1
9F4MG75J+XM,U Kaiserdamm (Berlin),1
9F4MG79M+CM,S Westend (Berlin),1
9F4MG76C+2C,U Theodor-Heuss-Platz West,1
9F4MG5MW+WX,S Spandau Bhf (Berlin),1
9F4MG6Q4+MP,U Altstadt Spandau (Berlin),1
9F4MG5PX+8X,S+U Rathaus Spandau (Berlin),1
9F4MG6M5+2M,S Stresow (Berlin),1
9F4MG6Q9+22,U Zitadelle (Berlin),1
9F4MG6QX+6C,U Paulsternstr. (Berlin),1
9F4MG6QJ+FW,U Haselhorst (Berlin),1
9F4MG7PF+R8,U Siemensdamm (Berlin),1
9F4MG7P7+Q4,U Rohrdamm (Berlin),1
9F4MF7WR+M3,S Halensee (Berlin),1
9F4MF8R7+3R,U Fehrbelliner Platz (Berlin),1
9F4MF8PC+H6,U Blissestr. (Berlin),1
9F4MF8V6+C2,U Konstanzer Str. (Berlin),1
9F4MF8WJ+J6,U Spichernstr. (Berlin),1
9F4MF8VF+GJ,U Hohenzollernplatz (Berlin),1
9F4MF8RJ+QF,U Güntzelstr. (Berlin),1
9F4MF8Q2+87,S Hohenzollerndamm (Berlin),1
9F4MF8PJ+RG,U Berliner Str. (Berlin),1
9F4MF8GH+WM,S+U Bundesplatz (Berlin),1
9F4MF8C7+XQ,U Rüdesheimer Platz (Berlin),1
9F4MF8H6+QP,S+U Heidelberger Platz (Berlin),1
9F4MF7Q6+FQ,S Grunewald (Berlin),1
